"TD_MSE","VD_MSE","opt_fit_power","opt_real_power","opt_rank","a1","a2","a3","a4","a5","w1_2","w1_3","w1_4","w1_5","w2_1","w2_3","w2_4","w2_5","w3_1","w3_2","w3_4","w3_5","w4_1","w4_2","w4_3","w4_5","w5_1","w5_2","w5_3","w5_4","w6_1","w6_2","w6_3","w6_4","max_power","hidden","layer","drop_rate","time","iters","status"
5.3885913407023e-06,8.80768884773057e-06,0.636265790462494,0.72955432,2,0.292525314432404,0.319136963814097,0.1724688164306,0.214773278553833,3.42407222749857e-07,0.415641670274757,0.0866216815787143,0.13592228191496,0.335939793950223,0.238718608033699,0.444972121744007,0.0901179670387291,0.152386090867157,0.4288103461212,0.314114454300491,0.138428792842917,0.0543755416865336,0.434698398003428,0.152283782770994,0.155035957405505,0.235347717803871,0.25470305001665,0.194953425822307,0.14238945620211,0.192424498495877,0.290038461112438,0.167866078036801,0.284897360649374,0.134527573220547,0.7314368,30,2,0.3,709.757230997086,1,5
4.63493372951102e-06,7.45929685827035e-06,0.635282790660858,0.72732344,2,0.276219978746343,0.3200018348768,0.206264225888586,0.197065552062432,0,0.450360176530998,0.0372773675459632,0.0779614997688844,0.423573166011341,0.217222032812412,0.570430286375236,0.0620750669437076,0.136280982788869,0.462865162423576,0.323612951501634,0.190083150292804,0.0219652027441406,0.41930934118163,0.170533107010172,0.119810570459029,0.289748395896795,0.200762450873098,0.24721604146729,0.0976000437213578,0.251045953001362,0.300147699777901,0.221106567294763,0.204384996917051,0.112000962733145,0.7314368,30,3,0.3,709.757230997086,1,5
5.48922486481467e-06,7.99626052748417e-06,0.630920171737671,0.7246036,6.4,0.274028595683707,0.315034214568096,0.211837192798582,0.198880757490229,0,0.379502572072452,0.0443578265923786,0.0908147221297034,0.48410568355887,0.20844177270417,0.584846157747789,0.0504190808013279,0.150263654184367,0.475278210265016,0.25818389152075,0.167501278169854,0.0171078962082064,0.391082599540027,0.161243243541531,0.13084949259501,0.304343209736443,0.269897890559199,0.284356778248546,0.126706939827356,0.293563992099341,0.298710396914839,0.156837441642527,0.194122020749456,0.112919947433548,0.7314368,30,4,0.3,709.757230997086,1,5
1.5475751893585e-06,1.46196370760862e-05,0.763646042346954,0.71916776,195.8,0.434460885636127,0.448504374113417,0.0445123955655879,0.0592331653777314,0.0132891368683853,0.614667298897947,0.0834084642730302,0.0735962753186148,0.22832789465126,0.248730262881762,0.54649192156587,0.0822491474637386,0.12252729043439,0.440622541273804,0.188314583603723,0.184584174491472,0.0505924713974934,0.33900112997295,0.278930883083546,0.144560644870558,0.223776895700514,0.349186234600863,0.145396762924964,0.0347977372609748,0.264150048629425,0.384944193174094,0.0949566872090926,0.25969854598793,0.156796376449326,0.7314368,30,2,0,709.757230997086,1,5
1.28485028323701e-06,1.3330452829774e-05,0.711357080936432,0.73112652,1.8,0.3952594054552,0.467187980382859,0.0575048390433147,0.0800477730643797,0,0.408790160441133,0.124413738280251,0.183881417772949,0.194659050478108,0.273161247254492,0.492622405568492,0.146449719075386,0.060452792094244,0.342851341011782,0.308836204665276,0.195567327809046,0.121502256251529,0.340369275628073,0.227176035021785,0.157293307164275,0.254317379828178,0.333759248322176,0.18386364686739,0.224238294410024,0.228206737891208,0.407099890161201,0.118478943550465,0.133176090710551,0.195972099704322,0.7314368,30,3,0,709.757230997086,1,5
2.08628990976614e-06,1.08416814320373e-05,0.688432490825653,0.73350132,1,0.40426047149432,0.444678333534648,0.0666167847305512,0.0843673028099364,0,0.446257312196906,0.0543006958292629,0.259834632852919,0.164317347182737,0.252513570423117,0.322094962824566,0.1327426248723,0.128462223354359,0.351121708701784,0.258592281953907,0.199825906345047,0.12263278265302,0.353651810238276,0.221589408929853,0.142408507307023,0.282241613919116,0.211120030594362,0.248692720224514,0.292086342894335,0.131558074175467,0.286198156035071,0.25290957011783,0.0997263847108142,0.199791205035427,0.7314368,30,4,0,709.757230997086,1,5
