"TD_MSE","VD_MSE","opt_fit_power","opt_real_power","opt_rank","a1","a2","a3","a4","a5","w1_2","w1_3","w1_4","w1_5","w2_1","w2_3","w2_4","w2_5","w3_1","w3_2","w3_4","w3_5","w4_1","w4_2","w4_3","w4_5","w5_1","w5_2","w5_3","w5_4","w6_1","w6_2","w6_3","w6_4","max_power","hidden","layer","drop_rate","time","iters","status"
1.4368275019575e-05,2.0102271308688e-05,0.629850792884827,0.5579733,1.8,0.346017961245437,0.358047619392316,0.139641981613563,0.156280413619463,0,0.440708393792849,0.0837976765017358,0.133051703020757,0.323101801917156,0.274720000290851,0.50278279669911,0.0802632405371043,0.137785999761626,0.379666920262201,0.343900211918756,0.135456461465875,0.0698705700642411,0.464791488090596,0.138518017582421,0.157230815299237,0.234306970930412,0.291315359653119,0.218050633791858,0.134200602840455,0.263619941791325,0.256598184216951,0.147062466132613,0.234485176577496,0.133576918990233,0.558319,30,2,0.3,724.277325153351,1,5
1.27888857988451e-05,1.78520717374945e-05,0.631128406524658,0.55776264,1.6,0.330463254666973,0.362559157979909,0.163713999640001,0.14324368796249,0,0.479483157339593,0.0726865102942449,0.0607474895292255,0.339230008558777,0.313693738965181,0.4960828647472,0.0655015459208216,0.0491317727992519,0.420386179765649,0.334581378551848,0.171760131199862,0.016575126370274,0.389818870476217,0.153119045174229,0.173822277271117,0.27177922528663,0.239816681666822,0.26294969612371,0.115231938623414,0.289319957591923,0.325043641708462,0.0872730130373026,0.226020409004838,0.140897189091028,0.558319,30,3,0.3,724.277325153351,1,5
1.66276293789267e-05,2.08965778337719e-05,0.622514951229096,0.55021912,2,0.310611826930771,0.329141460944916,0.193019194308427,0.16682276024032,1.39508953762127e-06,0.358612914806527,0.0580953778410113,0.0797897309303813,0.501506660243206,0.222392729146204,0.586160845090831,0.0498704651482687,0.136419830878999,0.461456237023726,0.199895048508143,0.139572630133919,0.0108546149951573,0.371350758214948,0.145971570344143,0.13399596574919,0.288759242404587,0.271694492741639,0.275862819288686,0.138911583602953,0.29433147293666,0.292285599446165,0.119322707907061,0.19204815736726,0.112083973824743,0.558319,30,4,0.3,724.277325153351,1,5
3.98683862536079e-06,2.52562241820583e-05,0.730413115024567,0.57429054,1,0.452593504710866,0.538670275111925,0.00861503501525972,0.000121183205357107,0,0.347661585988072,0.104379274218079,0.269972877539364,0.273722341778976,0.249479912065998,0.53865594413293,0.181037788327829,0.0308262911964569,0.297522876503152,0.315466762361284,0.0961733007777162,0.248258811272686,0.360991477426602,0.102553671836357,0.270178916994563,0.266275589019459,0.33760787560536,0.224533778806425,0.132752188082744,0.100240471571151,0.218751725531336,0.248744863256843,0.166502019338266,0.128630211478345,0.558319,30,2,0,724.277325153351,1,5
4.28748223528234e-06,2.55673438516871e-05,0.700569343566894,0.57400416,1,0.489008245441263,0.486139939340887,0.00614782378110059,0.0186294789435175,0,0.42791592016445,0.142379848608267,0.204314002719396,0.187887669752679,0.282321641540965,0.307962722310299,0.180822039078558,0.114710331245499,0.233713172650546,0.304350651211826,0.198220237556084,0.190377006171272,0.287684731121538,0.234429009815738,0.268772397889099,0.20909284194162,0.181048627282766,0.168806747068152,0.232396500392188,0.0828034025816103,0.24981189273074,0.155803715834713,0.194823097477761,0.318012810623698,0.558319,30,3,0,724.277325153351,1,5
7.54630565421179e-06,2.91160502581053e-05,0.679281604290009,0.56600256,1,0.492145080549638,0.473249824107501,0.0221404459751391,0.0117223739406553,0,0.371812428568009,0.0511497031484987,0.213916452202102,0.162231965899552,0.225699390970096,0.173778047273102,0.0703334104150086,0.106159408012298,0.291145396883988,0.287875323256333,0.201543816171805,0.217801473291021,0.348905113622999,0.219900831031928,0.212575844485964,0.217205534053334,0.208441896984265,0.278753718099906,0.251236877988862,0.186726774889762,0.340280873508633,0.245992340318036,0.143069294433306,0.15095359268145,0.558319,30,4,0,724.277325153351,1,5
