"TD_MSE","VD_MSE","opt_fit_power","opt_real_power","opt_rank","a1","a2","a3","a4","a5","w1_2","w1_3","w1_4","w1_5","w2_1","w2_3","w2_4","w2_5","w3_1","w3_2","w3_4","w3_5","w4_1","w4_2","w4_3","w4_5","w5_1","w5_2","w5_3","w5_4","w6_1","w6_2","w6_3","w6_4","max_power","hidden","layer","drop_rate","time","iters","status","total_time","opt_value_mean","opt_value_sd","opt_value_max","opt_value_min"
4.50968415006004e-06,3.81715027684788e-05,0.78409880399704,0.5787287,1,0.54435190867593,0.454126266141888,0.000354907850179965,0.00115334562582064,1.3571706179697e-05,0.837995354675982,0.0780220281906982,0.0629887713207298,0.020645292055963,0.848473163449218,0.0639926329767021,0.0803654185080856,0.000159249014266776,0.403390274365664,0.0502733286256208,0.17884835757149,0.151015949229742,0.166380750048846,0.573043151845339,0.0792628491252728,0.042209605480344,0.690387881942399,0.0737828440497103,0.146331804112354,0.0735644378221555,0.622358229061212,0.069277535896394,0.0107080161027029,0.0322549825967074,0.5530373,30,2,0,753.554321050644,984,4,1724.48451018333,0.57789248,0.000983466238363062,0.5788857,0.5765896
3.207597014263e-06,2.19890538475447e-05,0.723637223243713,0.5788857,1,0.605433692055732,0.393263009855508,0.000491770625624588,0.000804149167225645,4.02340649945793e-21,0.9335385496595,0.0422922902361847,0.0205781787890336,0.00357051329290233,0.818482420631003,0.0689902946966554,0.0968737627354929,0.00787422203938665,0.0856988025514933,0.296625743749329,0.333758287363832,0.0748817945916343,0.439608151680634,0.0600312622753696,0.0672036429728223,0.240793090820497,0.401821798370969,0.122718860716453,0.0798792889518624,0.0307602130589402,0.43943931679682,0.0989608180736991,0.460028098836513,0.00137659722642891,0.5530373,30,2,0,643.191931962967,840,4,1724.48451018333,0.57789248,0.000983466238363062,0.5788857,0.5765896
8.09094871086799e-06,3.76375763714045e-05,0.741778135299683,0.5765896,1,0.700759512960873,0.297815784598825,0.000763625260715924,0.000661077179585575,4.65868120989865e-21,0.88219114788641,0.0303844269096345,0.0864629708023216,0.000335544000285701,0.261421737165837,0.420908892107014,0.255901423143874,0.0325035076247644,0.464683800478511,0.478007462090411,0.0203677696298351,0.028285910862281,0.447671263243871,0.347281973465097,0.0562010880510451,0.0471946858040651,0.593274947066984,0.0873744145702341,0.0763340622205286,0.059197870186151,0.399541307012789,0.138212908639287,0.0183257401391324,0.126151169506197,0.5530373,30,2,0,1158.56524395943,1517,4,1724.48451018333,0.57789248,0.000983466238363062,0.5788857,0.5765896
3.06566285564059e-06,3.10289457122876e-05,0.769516468048096,0.5772127,1,0.71647138265538,0.281707742459903,0.000954306018482091,0.000856039147544723,2.66212058390878e-06,0.95748326407528,0.0217898440089788,0.0177832314591887,0.00235339616186295,0.346381609520212,0.31520416090486,0.292099618665257,0.028950967019501,0.547159080443981,0.0752097212227617,0.141156247883673,0.0776324560587742,0.628735669783113,0.191484464385054,0.0466312138915359,0.0640992905419203,0.0367260145165526,0.0232400283995264,0.531626798843816,0.0827332133967502,0.513266468655023,0.117745940349561,0.033071909130693,0.316295020601048,0.5530373,30,2,0,851.361644029617,987,4,1724.48451018333,0.57789248,0.000983466238363062,0.5788857,0.5765896
3.73969991870308e-06,3.22535266143321e-05,0.756330609321594,0.5780457,1,0.625765134915983,0.373019660278826,0.000386690780427583,0.000814238457072447,1.05879118406788e-20,0.893824209853282,0.0303629380672644,0.0697765968274271,0.00324388202580055,0.612616591166107,0.245439913497515,0.117418534674298,0.0146021309806058,0.909640241053823,0.0257206342249069,0.0102194206341457,0.0264395433039316,0.34994379728837,0.271476625422609,0.14252155385077,0.0764729267882031,0.309940326718863,0.236445309434759,0.206186860895847,0.243449159090796,0.311057632406238,0.511957210828978,0.106203272387041,0.0525392514995305,0.5530373,30,2,0,736.797319173813,929,4,1724.48451018333,0.57789248,0.000983466238363062,0.5788857,0.5765896
