"a1","a2","a3","a4","a5","a6","w1_1","w1_2","w1_3","w1_4","w1_5","w1_6","w2_1","w2_2","w2_3","w2_4","w2_5","w2_6","w3_1","w3_2","w3_3","w3_4","w3_5","w3_6","w4_1","w4_2","w4_3","w4_4","w4_5","w4_6","w5_1","w5_2","w5_3","w5_4","w5_5","w5_6","w6_1","w6_2","w6_3","w6_4","w6_5","w6_6","target.power","target.power.norm","fit.power","fit.target.power","rank.target.power","rank.fit.power"
0.172493871697301,0.18272288608084,0.122131754237323,0.216118701873911,0.0860470892116999,0.220485696898925,0,0.30410218323813,0.405119380393424,0.00798384658905139,0.0520210468090693,0.230773542970325,0.211673818353454,0,0.368604581908372,0.114402392952613,0.112658149694082,0.19266105709148,0.0877636477157706,0.0864393328947407,0,0.2706022433495,0.257092054911321,0.298102721128668,0.295883382491992,0.232191392204899,0.0853456126278598,0,0.212789137079127,0.173790475596122,0.100514185427562,0.0297245844762895,0.407383231285156,0.458265986791021,0,0.00411201201997065,0.214112844748926,0.248860527098575,0.0633895467097823,0.2588812063332,0.214755875109517,0,0.5000302,0.612169712225224,0.620007991790771,0.503306060017109,0.689612015018773,0.710888610763454
0.189895018377712,0.297576692517196,0.345820551970312,0.0557398132224453,0.0622180761803593,0.0487498477319755,0,0.206593659448293,0.0859621093272478,0.225563511844569,0.308866632874723,0.173014086505167,0.233105230404416,0,0.276507902723552,0.226915457529233,0.189260953339524,0.0742104560032746,0.235089979150751,0.27033792132509,0,0.182021711338714,0.0600812982459881,0.252469089939457,0.160008733045317,0.478607113371635,0.0977094691051921,0,0.037818424930116,0.22585625954774,0.150075414419796,0.106405306480505,0.130419645558984,0.19334928580515,0,0.419750347735565,0.43276722785248,0.289725532896801,0.00752674069412722,0.202540418894826,0.0674400796617653,0,0.5209304,0.662178445724294,0.666149139404297,0.522589875980377,0.969962453066333,0.967459324155194
0.136831951838167,0.111832206169488,0.242936999186644,0.0987339252617807,0.0625324437775569,0.347132473766363,0,0.041782739907738,0.597063879004532,0.163066333969567,0.0244411971308693,0.173645849987293,0.116695495553454,0,0.0743699775109907,0.129031393804837,0.260809385029746,0.419093748100972,0.218253334152117,0.260004076346649,0,0.228982991395683,0.18840498505747,0.104354613048081,0.174833028287146,0.311944984361078,0.215703858273757,0,0.130504727059553,0.167013402018466,0.350636739172182,0.135932029785441,0.238959076737582,0.0591854666559987,0,0.215286687648797,0.222093745754663,0.061481835544674,0.230173534711745,0.3540860455497,0.132164838439218,0,0.4772484,0.557658800136865,0.562772512435913,0.479385578894854,0.276595744680851,0.276595744680851
0.140472195470267,0.1583993256743,0.136600058003141,0.163005609571293,0.217280718934615,0.184242092346384,0,0.303384652086699,0.0282725491926171,0.143276699559251,0.241714898764375,0.283351200397057,0.29882391106987,0,0.315232501572568,0.000341812615352105,0.322607199961118,0.0629945747810918,0.032356418575436,0.282171898411344,0,0.131873367943926,0.284838719131771,0.268759595937523,0.216474719766507,0.26330825293773,0.015627073668919,0,0.249242958997188,0.255346994629656,0.0207749925968304,0.147437899735103,0.300771711568929,0.217294520575644,0,0.313720875523493,0.0902062343919224,0.268859310980924,0.21282546636253,0.15456084194446,0.273548146320164,0,0.4862336,0.579158042834822,0.58779501914978,0.489843260148287,0.400500625782228,0.423028785982478
0.157990476658974,0.234718184710008,0.111586463418676,0.223374228994892,0.0115689897626572,0.260761656454793,0,0.016661947919515,0.35180159552754,0.104527425160034,0.246042410908051,0.28096662048486,0.211659317368672,0,0.134773995296181,0.135241163693213,0.108589828777041,0.409735694864893,0.264183865813445,0.062314910078157,0,0.0907908698638522,0.314086469927612,0.268623884316934,0.14416460394796,0.267610224340455,0.009027967876053,0,0.196977612847132,0.3822195909884,0.172834530243152,0.142593008485754,0.0307971107906007,0.292061115187461,0,0.361714235293032,0.39424185854925,0.173529474859083,0.102082580743006,0.198486501165486,0.131659584683174,0,0.5001633,0.61248818584886,0.617529988288879,0.50227042553556,0.693366708385482,0.685857321652065
0.123192193273373,0.268394761684188,0.238565468842128,0.230309179165954,0.0598740923012722,0.0796643047330848,0,0.127865826616479,0.110801752343872,0.200630769639411,0.233045980181713,0.327655671218524,0.213657154498372,0,0.159741639853704,0.268115317867116,0.105767839178416,0.252718048602393,0.423567012460686,0.134595398977065,0,0.361008988831235,0.0465542559065443,0.0342743438244698,0.078504455498888,0.0797930489838152,0.298173661428716,0,0.418949131227567,0.124579702861014,0.138197811089622,0.302846441191918,0.0763906997758673,0.14083653873232,0,0.341728509210273,0.363295379424035,0.213128127555941,0.0738956161453801,0.329456212131275,0.0202246647433693,0,0.5067357,0.628214226750349,0.632041871547699,0.508335391417801,0.809762202753442,0.808510638297872
0.20931129033493,0.0252213502747802,0.321020767798807,0.123351636390041,0.207177776280395,0.113917178921046,0,0.271530126809495,0.141378385623597,0.0159148546295259,0.266888938282591,0.304287694654791,0.324049849849219,0,0.248709763531014,0.0518221699303897,0.240128841952563,0.135289374736814,0.253707335486719,0.0971507939354085,0,0.093300248203687,0.273259905251213,0.282581717122972,0.0551503205363088,0.186072239005033,0.153487709905022,0,0.190581782601495,0.41470794795214,0.211455356466584,0.196251637614553,0.190130565758808,0.221147608691059,0,0.181014831468996,0.455913821912248,0.467270900574037,0.0449363612617699,0.0169974758103639,0.0148814404415807,0,0.472193,0.545562545013411,0.552352547645569,0.47503075259006,0.207759699624531,0.21026282853567
0.284185903523568,0.0316952439720394,0.270539891046873,0.322791423180086,0.0197248692797286,0.0710626689977043,0,0.149130531023234,0.277213318130741,0.158005500106961,0.272180755527524,0.14346989521154,0.290664696860425,0,0.202348795182813,0.00594551894771565,0.210050431957051,0.290990557051995,0.187817004020585,0.310507526214514,0,0.219778796818808,0.226692302150371,0.0552043707957235,0.418379872358317,0.138697964636829,0.0678279903131362,0,0.279291594567945,0.0958025781237731,0.231310687875674,0.167886507623447,0.151592740942382,0.141642813554669,0,0.307567250003829,0.159605624311089,0.262912692869061,0.173087508233043,0.236317609204148,0.168076565382659,0,0.4930295,0.595418861008157,0.602625250816345,0.496041273698926,0.53566958698373,0.553191489361702
0.102375290861284,0.210284318856006,0.0909495924370354,0.122856253276047,0.257740693544072,0.215793851025556,0,0.0700007734759539,0.216192462682071,0.306348266926999,0.12718115127952,0.280277345635456,0.232262207580461,0,0.0925644977396433,0.142586914762453,0.266951712528013,0.265634667389429,0.232028827349047,0.261132586239547,0,0.349826604627658,0.0858224823310281,0.0711894994527199,0.327024979932317,0.229608485125188,0.0547301863160895,0,0.289880153680466,0.0987561949459395,0.0976768696865269,0.366943106960483,0.0533638730017169,0.187763260729001,0,0.294252889622272,0.157302565323028,0.252758704130007,0.118318485774453,0.259360197652116,0.212260047120396,0,0.4850741,0.576383661417794,0.586630940437317,0.489356755567908,0.374217772215269,0.411764705882353
0.270513085024229,0.0278709237986399,0.0950486017780209,0.227772870732547,0.207480755045754,0.171313763620809,0,0.106274361916422,0.387843462160379,0.0863039911442791,0.186841389457127,0.232736795321792,0.0328379305604536,0,0.315750602351568,0.244996163897902,0.200651775884941,0.205763527305134,0.252204203348898,0.262268350948695,0,0.0903759259108898,0.134885436633682,0.260266083157836,0.0621778633153154,0.33652660951117,0.151685224629713,0,0.0880962212921833,0.361514081251619,0.150927452585504,0.02707236848578,0.0950512120656516,0.294145057910842,0,0.432803908952222,0.239021414829335,0.200796520069222,0.231490355324152,0.216923690870648,0.111768018906643,0,0.4728637,0.547167355376844,0.552178382873535,0.474957963732719,0.215269086357947,0.2090112640801
0.150545590291193,0.183826119542675,0.237356978141768,0.120704449709299,0.129939032854508,0.177627829460557,0,0.219996968986846,0.453877621764479,0.082192168554937,0.0511847534492272,0.192748487244511,0.150542165201956,0,0.150587493228693,0.426886693584256,0.152661693856256,0.119321954128839,0.15489285847945,0.238996444883062,0,0.221084750174729,0.274285525006951,0.110740421455809,0.105988608392045,0.0590998661438439,0.18364742609037,0,0.353144905036918,0.298119194336824,0.192288847776361,0.131778008868576,0.094391991009125,0.33430594769935,0,0.247235204646588,0.709889989662852,0.0527582301846679,0.0372654611605517,0.112631620567395,0.0874546984245335,0,0.4957768,0.601992434157792,0.607752680778503,0.498184185630441,0.595744680851064,0.600750938673342
0.196091931639239,0.197401468625573,0.351420406382243,0.0186525774360032,0.141950058962904,0.0944835569540375,0,0.210188930881929,0.176204522339368,0.0598603855970424,0.241210599654208,0.312535561527452,0.13682747941702,0,0.240825247568564,0.280536471915497,0.050543729808981,0.291267071289939,0.207757281242307,0.14265113543,0,0.120956601019555,0.24364023586317,0.284994746444968,0.153726168460714,0.300965182709826,0.0750871724703985,0,0.277287290329144,0.192934186029918,0.064757180517369,0.220299958412964,0.210858762585668,0.210795384984866,0,0.293288713499132,0.198582308947703,0.159787217872775,0.0921008070153021,0.284336085316709,0.26519358084751,0,0.4998055,0.611632063666012,0.623191833496094,0.504636686164856,0.680851063829787,0.735919899874844
0.142854722148483,0.17757808173401,0.128217816639298,0.220341407943161,0.14358062657338,0.187427344961667,0,0.675093226824216,0.076407280762481,0.0318656007536261,0.0320165291387913,0.184617362520886,0.218618408899573,0,0.11080736317121,0.572759037276462,0.0972585119129979,0.000556678739757469,0.0897648428265422,0.210807547656683,0,0.327221268128116,0.262650763141921,0.109555578246737,0.164275797484644,0.0209888980518753,0.293634467574093,0,0.18597663352532,0.335124203364067,0.171752226715113,0.275068065782796,0.101975752741107,0.18688714683071,0,0.264316807930274,0.282835291037095,0.187160656855594,0.0748026457936003,0.179301698425375,0.275899707888336,0,0.4960585,0.60266646886687,0.610945582389832,0.499518598193765,0.60575719649562,0.634543178973717
0.274737376264599,0.124467970394324,0.134626913819772,0.094061708640298,0.164162966495703,0.207943064385304,0,0.288541823409131,0.123349840376443,0.0490105562298697,0.330860901123441,0.208236878861116,0.0436598750667321,0,0.115243526843245,0.270657094768128,0.245306135016485,0.32513336830541,0.191213730916361,0.0665037845088996,0,0.292676212650137,0.230228171940915,0.219378099983688,0.31722165490884,0.0254009748420517,0.186082263032758,0,0.175141963919973,0.296153143296377,0.250969419422749,0.197655236063503,0.206331829254102,0.13782395083507,0,0.207219564424577,0.178704704065062,0.0429612716921762,0.35457108387094,0.195332648234701,0.22843029213712,0,0.4955628,0.601480387910923,0.608132779598236,0.49834304071027,0.591989987484355,0.608260325406758
0.137634007419601,0.206212682410582,0.145493546754686,0.100059293048778,0.282336591524024,0.128263878842329,0,0.0764616511030547,0.121978002250051,0.199234800748427,0.298235076257953,0.304090469640515,0.267844109526994,0,0.247757107514642,0.226960133667132,0.246908791611607,0.0105298576796257,0.315799969192915,0.143030799014751,0,0.165955761354134,0.159852926253196,0.215360544185004,0.207125391437267,0.327875225006102,0.220072725471653,0,0.0214336026220835,0.223493055462895,0.346265419826716,0.257982709300718,0.167899767507961,0.081229107129808,0,0.146622996234797,0.320947796912178,0.0999638113699302,0.196616951625938,0.185153817801128,0.197317622290826,0,0.4953681,0.601014521535852,0.607392072677612,0.498033476326227,0.585732165206508,0.594493116395494
0.239855460581246,0.046946663515208,0.309155152677126,0.0787419130518739,0.282099295661817,0.0432015145127297,0,0.207558875194812,0.217545762368656,0.358675902068442,0.178578682770624,0.0376407775974652,0.238947425900529,0,0.11213862790338,0.0919966347581638,0.32191933045606,0.234997980981867,0.227161886723862,0.313421841380462,0,0.0810516981232246,0.232911569518662,0.14545300425379,0.143730810945254,0.11345315564132,0.333345862654809,0,0.201355324457086,0.20811484630153,0.135079043801555,0.205054184894561,0.12456844368749,0.280105260606595,0,0.255193067009798,0.231819709807048,0.303895445734399,0.114847528836189,0.0278747538601456,0.321562561762218,0,0.4843366,0.574619016057675,0.579359114170074,0.486317633944213,0.364205256570713,0.362953692115144
0.107581789092038,0.175252231063831,0.103372793830318,0.334410822746695,0.202657553511181,0.0767248097559361,0,0.0153506412644112,0.159677323600749,0.422648249082911,0.371966373916537,0.0303574121353916,0.0969832156862293,0,0.472024132547212,0.176713666537552,0.00613189807246167,0.248147087156544,0.281531152874296,0.118996705363039,0,0.256402213452081,0.187763762420382,0.155306165890203,0.227889837450732,0.11699719674085,0.131275633437703,0,0.140234831010002,0.383602501360714,0.184290657189268,0.0580696638124491,0.2558017654529,0.243724650252034,0,0.258113263293348,0.240585788909708,0.164099959462449,0.221792869092691,0.248877517169443,0.124643865365709,0,0.483368,0.572301408605727,0.577922523021698,0.485717237968981,0.355444305381727,0.357947434292866
0.161539773458742,0.0581448182660474,0.225816769118152,0.131091038618615,0.276836640546586,0.146570959991858,0,0.16318866626928,0.460617514299383,0.0700598850996085,0.242073076495448,0.0640608578362805,0.217135336102802,0,0.0812386909630762,0.238098806899591,0.23150444087189,0.232022725162641,0.0657249850854892,0.182584219881374,0,0.312653721070258,0.306562388032196,0.132474685930682,0.0474650818647063,0.233841613902108,0.332153441211726,0,0.0839462481177427,0.302593614903717,0.327176111384811,0.216189024243815,0.010012950917958,0.359572615080766,0,0.0870492983726493,0.310641182619003,0.3170648276261,0.131723670657852,0.0513482297984721,0.189222089298572,0,0.4707235,0.542046414360265,0.549779891967773,0.473955560029984,0.187734668335419,0.201501877346683
0.195250500099148,0.207937595173341,0.0958949097362455,0.174132051756571,0.112498914321807,0.214286028912888,0,0.160296005631784,0.182396144979962,0.269540173476957,0.289972798292376,0.0977948776189207,0.255691414451324,0,0.198053019106638,0.357909537912526,0.111922491414307,0.0764235371152057,0.314329631585571,0.271656122827273,0,0.101201216483291,0.192519947958066,0.120293081145799,0.108373918769608,0.145280628620095,0.295132110343139,0,0.329328917171843,0.121884425095315,0.207960644103397,0.2797508142843,0.0848779878182102,0.211389069818753,0,0.21602148397534,0.188218340651198,0.190822950335377,0.251720392720855,0.274911843115999,0.09432647317657,0,0.5045477,0.622978912787039,0.629928112030029,0.507451985788822,0.779724655819775,0.7909887359199
0.0287176991085504,0.0691543495932247,0.219169752780052,0.164112958665589,0.28472154425114,0.234123695601443,0,0.1865526122314,0.19025164876237,0.293554617814589,0.26400289475038,0.0656382264412613,0.258200389555934,0,0.0775097844110752,0.204064245043692,0.301531284651309,0.158694296337989,0.3134175387638,0.228464009947963,0,0.113066564593559,0.241129068818257,0.103922817876421,0.164083805356714,0.283761151962139,0.0985435218155034,0,0.197353662296099,0.256257858569545,0.17511368982629,0.192239126975267,0.191980250248249,0.20887445301852,0,0.231792479931673,0.266823377949927,0.332611167859635,0.251959868543399,0.0542376135650961,0.0943679720819426,0,0.4455072,0.481710378028909,0.479520171880722,0.444591844954282,0.0538172715894869,0.0413016270337922
0.335033543044185,0.0784614281040242,0.102717050787019,0.173999116270806,0.134753529691796,0.175035332102169,0,0.271844475218609,0.137878761273557,0.0940289260993315,0.288408753985662,0.20783908342284,0.0122052585236225,0,0.441437609753463,0.211060137937296,0.199983578115377,0.135313415670241,0.0237557437192174,0.103808477254087,0,0.20469755254672,0.330339549722576,0.3373986767574,0.101936106379055,0.0279654127500239,0.161718921246569,0,0.280308956237729,0.428070603386623,0.411109365110092,0.0710145104018812,0.0150924872526781,0.131013182582459,0,0.37177045465289,0.0357733018244078,0.105674990027722,0.378178821336129,0.207690515101859,0.272682371709883,0,0.4923949,0.593900428539639,0.596534252166748,0.493495656542301,0.520650813516896,0.498122653316646
0.0706756908703455,0.178309385936625,0.0590921985140353,0.290017578163653,0.11601458943535,0.28589055707999,0,0.137916227861912,0.19412020465909,0.304760685567064,0.0403417500562759,0.322861131855658,0.27857826723265,0,0.280419878693904,0.124106314667816,0.191812813555524,0.125082725850107,0.371366013029759,0.122911781894877,0,0.0476628317026361,0.236252169337009,0.221807204035719,0.207907125554331,0.152126618074736,0.285656021670465,0,0.199047798994701,0.155262435705766,0.329337402002108,0.017525641174983,0.286203937972068,0.175092515779468,0,0.191840503071373,0.355980044193981,0.0613503402663475,0.134388545212791,0.286340263286577,0.161940807040303,0,0.4789691,0.561775986945213,0.569795548915863,0.482320723553956,0.306633291614518,0.312891113892365
0.128108512176795,0.240001566920546,0.154724026661361,0.270295534891254,0.0799811216308026,0.126889237719241,0,0.230987844373539,0.208935275774287,0.206714530136342,0.145631055737712,0.20773129397812,0.34426016877699,0,0.315663787498452,0.0105907230766607,0.243890445958918,0.0855948746889792,0.110968565615051,0.0133597203071455,0,0.374390286199909,0.174287793531153,0.326993634346741,0.396124604609368,0.167081341126839,0.0123767831469444,0,0.172071401787916,0.252345869328932,0.120009416420847,0.328067437104154,0.0531595273264559,0.168008480744106,0,0.330755138404437,0.268142704658968,0.126618726532326,0.383101908041699,0.120222580271455,0.101914080495552,0,0.5057464,0.625847089591344,0.631449282169342,0.508087729946315,0.792240300375469,0.804755944931164
0.309469066369985,0.0439448096764333,0.179023888941552,0.121885136788708,0.343559326262111,0.00211777196121063,0,0.183844407523091,0.189630808131838,0.157289875467738,0.208855295837949,0.260379613039384,0.123965334618638,0,0.284803917843074,0.0949816562752045,0.201469297622974,0.294779793640109,0.0366673155195387,0.0564283807998657,0,0.463076497295903,0.11697824063489,0.326849565749802,0.0808898505516162,0.0607010538821367,0.324026891976592,0,0.218780712981226,0.315601490608429,0.369742522295212,0.0990414626374405,0.299005718854378,0.14661978309186,0,0.0855905131211097,0.0808918909782593,0.26128630589804,0.194990849970473,0.110851405802366,0.351979547350861,0,0.4778626,0.559128420720167,0.564457416534424,0.480089752549648,0.285356695869837,0.285356695869837
0.0346272619037389,0.369021972217847,0.123432192929263,0.153199898723625,0.175807443322536,0.143911230902991,0,0.110830264923619,0.364665918334262,0.0152036784334655,0.127897408600625,0.381402729708029,0.102326916728655,0,0.0981850696012937,0.253375903845308,0.223484578367676,0.322627531457068,0.178402906200986,0.0858020505969175,0,0.202314490715749,0.256273282107,0.277207270379348,0.140802225828376,0.228198094336644,0.218839038639929,0,0.340167476733305,0.0719931644617453,0.00405216252532653,0.304633084850337,0.194394318631159,0.235982801681303,0,0.260937632311874,0.370527579379802,0.33372821035005,0.0819231485540643,0.12057247268115,0.0932485890349338,0,0.4816339,0.568152159088462,0.570841550827026,0.48275788017869,0.330413016270338,0.320400500625782
0.212446313509332,0.230794664148242,0.0428037393511077,0.296210732898971,0.186140993894705,0.0316035561976422,0,0.194059649397303,0.143554484555837,0.178200666245287,0.261314377506971,0.222870822294601,0.396226680255098,0,0.240961162778664,0.0680290359039708,0.157596328493225,0.137186792569042,0.338836983129043,0.00903123063582381,0,0.0198078294827785,0.479990891937577,0.152333064814778,0.219985801862105,0.310043319873658,0.31786054121163,0,0.128503527002869,0.023606810049737,0.065522328028974,0.305945251269211,0.267278941222182,0.207037878691167,0,0.154215600788466,0.0701306823275077,0.111759790092184,0.285846890002731,0.238036669157572,0.294225968420005,0,0.5142722,0.646247107776164,0.650640487670898,0.516108329652786,0.921151439299124,0.917396745932415
0.183058410965257,0.225894163145277,0.26730508067607,0.269538253432554,0.0240677357332975,0.0301363560475436,0,0.097998194409878,0.197898550403345,0.372196796020245,0.233735411521018,0.098171047645514,0.237788736787973,0,0.0723267761939428,0.170387316624855,0.479999151366988,0.0394980190262414,0.082645216278482,0.287922033905429,0,0.230249231963574,0.0896398005391319,0.309543717313383,0.147243070398814,0.112467226465002,0.399727205776418,0,0.0113791786488924,0.329183318710874,0.359160975485824,0.155435191208644,0.0319263820662861,0.331160221741674,0,0.122317229497571,0.219709394988343,0.197203953176802,0.0436380349664764,0.197395629656628,0.342052987211751,0,0.5101403,0.636360547554501,0.638661324977875,0.511101866209328,0.869837296620776,0.857321652065081
0.0495789845213107,0.082765561735391,0.0752780855629179,0.0357568317050791,0.37030674034529,0.386313796130011,0,0.284917845295961,0.189119876174467,0.187109536119186,0.144954662000698,0.193898080409687,0.20288584643185,0,0.122190675260241,0.189111035561416,0.335837319250018,0.149975123496475,0.0571841302438402,0.11859959462699,0,0.263654305945617,0.256801936091026,0.303760033092526,0.244736412044137,0.0166681666162289,0.171801767346515,0,0.25994018895044,0.306853465042679,0.255604806331727,0.162776633599434,0.234875697601135,0.259895711722039,0,0.0868471507456654,0.229744466876507,0.0038707079824671,0.15458293441597,0.395735727170219,0.216066163554837,0,0.4301285,0.444913155520888,0.4494489133358,0.432024133799344,0.0250312891113892,0.0225281602002503
