"TD_MSE","VD_MSE","opt_fit_power","opt_real_power","opt_rank","a1","a2","a3","a4","a5","w1_2","w1_3","w1_4","w1_5","w2_1","w2_3","w2_4","w2_5","w3_1","w3_2","w3_4","w3_5","w4_1","w4_2","w4_3","w4_5","w5_1","w5_2","w5_3","w5_4","w6_1","w6_2","w6_3","w6_4","max_power","hidden","layer","drop_rate","time","iters","status"
1.34708431016321e-05,2.04452049615691e-05,0.629436814785004,0.61527162,2,0.328930107982833,0.312251148173635,0.181499900786126,0.162638064268097,0.0146687516585768,0.361245736258103,0.120641894949514,0.10127111584515,0.414545032612066,0.224043782341535,0.519467136931346,0.0491523149199856,0.185319072378707,0.444449942312876,0.306371434169925,0.133155399447209,0.07672751803552,0.408289826470636,0.142819647493429,0.158460708221182,0.252712459746797,0.30419691763243,0.250228419421754,0.151772608469115,0.25401050205647,0.232422530953604,0.135702118641623,0.264007777097971,0.130151604084534,0.6188314,30,2,0.3,717.33722114563,1,5
1.23061688324726e-05,1.81816236832291e-05,0.633351135253906,0.6178356,1.8,0.34362338534138,0.312973001769981,0.207146756512619,0.134821284088752,0.0014349910655006,0.45648552470457,0.0500172811509185,0.0435396226453084,0.447552880532967,0.239295839184687,0.572948829989703,0.0345445376231306,0.139962423743666,0.478777617682582,0.320751497303784,0.137138512693611,0.0608573226005888,0.398834397533459,0.158656480439664,0.152920244643167,0.289069197827747,0.276104633719966,0.279163503184787,0.12529831388562,0.277555489765063,0.276470153375418,0.207828937813979,0.198742678417331,0.114597194279528,0.6188314,30,3,0.3,717.33722114563,1,5
1.43894424217483e-05,2.04934580428811e-05,0.623050773143768,0.61388976,2,0.307723607970106,0.301452294934864,0.219783537183358,0.165521541317158,0.00551831604236837,0.36501918144866,0.0637092374163893,0.0663388507701494,0.504516838813838,0.214430993153186,0.583782983367862,0.0372663622123279,0.147074882640103,0.49519106560395,0.252658560290579,0.153838507516843,0.0428388473694774,0.394124299646278,0.149265568257599,0.138021393909902,0.300801093024972,0.279736131935405,0.283088442519197,0.131257840978493,0.294747103868556,0.271680928339547,0.148525660968488,0.192211275694947,0.108460086577637,0.6188314,30,4,0.3,717.33722114563,1,5
2.94616625449303e-06,2.63754356291841e-05,0.733491337299347,0.62211316,1.4,0.445855476092511,0.508323121201203,0.0458213765672377,0,0,0.398318646075707,0.313241771025316,0.141479330928637,0.146959318880183,0.173885268894715,0.386749465900158,0.187790212590504,0.101416126122497,0.21621621345466,0.212584355783754,0.305489390661089,0.068893415527203,0.320685407636704,0.199254430362199,0.0482445460799338,0.194750753518428,0.313025483812938,0.339313749140154,0.21757063182821,0.0530876732367399,0.476567133628945,0,0.144810631310633,0.37836403508614,0.6188314,30,2,0,717.33722114563,1,5
5.07242493344012e-06,2.76021716572898e-05,0.696699118614197,0.62751098,1,0.458423297804072,0.447111892690267,0.0944647996959125,0,0,0.446709193934374,0.107347900299761,0.233112581262697,0.201722782125056,0.199645443062733,0.324725390238744,0.225939093367661,0.249682478282673,0.268056740389643,0.218799430071575,0.270903423804753,0.186013822910664,0.316724298546791,0.164975380815769,0.138150757747768,0.316368493093658,0.291152550997368,0.233549066452149,0.194207364199702,0.166668760853368,0.375976211061448,0.221023023676834,0.151419510866544,0.240430412456797,0.6188314,30,3,0,717.33722114563,1,5
8.84527993532874e-06,3.33103123946711e-05,0.685104489326477,0.62822634,1,0.469537705038115,0.45099277325574,0.0760236161122804,0.00344575505665175,0,0.44564898732772,0.121424913867791,0.205791844709634,0.226822067375358,0.178212682545182,0.328276707515738,0.14191049283915,0.262778641523338,0.29297710956262,0.334489635231267,0.224606680629221,0.144644667842169,0.271399947412808,0.20017067611932,0.226151254443055,0.2402992990189,0.171266058156822,0.229184173292783,0.161958854788866,0.304589009735976,0.28939956051232,0.186240380060366,0.140874596479315,0.17590957413831,0.6188314,30,4,0,717.33722114563,1,5
